timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729936897586,7597,HTTP Request,200,OK,Thread Group 1-83,text,true,,273496,282,47,47,https://www.trendyol.com/butik/liste/11/kozmetik,221,0,139
1729936897586,221,HTTP Request-0,301,Moved Permanently,Thread Group 1-83,text,true,,1211,141,47,47,http://www.trendyol.com/butik/liste/11/kozmetik,221,0,139
1729936897810,7373,HTTP Request-1,200,OK,Thread Group 1-83,text,true,,272285,141,47,47,https://www.trendyol.com/butik/liste/11/kozmetik,1782,0,296
1729936897089,8108,HTTP Request,200,OK,Thread Group 1-37,text,true,,273486,282,46,46,https://www.trendyol.com/butik/liste/11/kozmetik,153,0,56
1729936897089,153,HTTP Request-0,301,Moved Permanently,Thread Group 1-37,text,true,,1209,141,46,46,http://www.trendyol.com/butik/liste/11/kozmetik,153,0,56
1729936897243,7954,HTTP Request-1,200,OK,Thread Group 1-37,text,true,,272277,141,46,46,https://www.trendyol.com/butik/liste/11/kozmetik,1048,0,678
1729936896718,8486,HTTP Request,200,OK,Thread Group 1-1,text,true,,273487,282,45,45,https://www.trendyol.com/butik/liste/11/kozmetik,224,0,117
1729936896718,224,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,1211,141,45,45,http://www.trendyol.com/butik/liste/11/kozmetik,224,0,117
1729936896943,8261,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,272276,141,45,45,https://www.trendyol.com/butik/liste/11/kozmetik,1499,0,962
1729936897738,7501,HTTP Request,200,OK,Thread Group 1-100,text,true,,273515,282,44,44,https://www.trendyol.com/butik/liste/11/kozmetik,242,0,73
1729936897738,243,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,1209,141,44,44,http://www.trendyol.com/butik/liste/11/kozmetik,242,0,73
1729936897981,7258,HTTP Request-1,200,OK,Thread Group 1-100,text,true,,272306,141,44,44,https://www.trendyol.com/butik/liste/11/kozmetik,6051,0,495
1729936897287,7990,HTTP Request,200,OK,Thread Group 1-58,text,true,,273479,282,43,43,https://www.trendyol.com/butik/liste/11/kozmetik,258,0,132
1729936897287,258,HTTP Request-0,301,Moved Permanently,Thread Group 1-58,text,true,,1209,141,43,43,http://www.trendyol.com/butik/liste/11/kozmetik,258,0,132
1729936897545,7732,HTTP Request-1,200,OK,Thread Group 1-58,text,true,,272270,141,43,43,https://www.trendyol.com/butik/liste/11/kozmetik,2533,0,428
1729936897741,7564,HTTP Request,200,OK,Thread Group 1-97,text,true,,273483,282,42,42,https://www.trendyol.com/butik/liste/11/kozmetik,240,0,72
1729936897741,240,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,1209,141,42,42,http://www.trendyol.com/butik/liste/11/kozmetik,240,0,72
1729936897981,7324,HTTP Request-1,200,OK,Thread Group 1-97,text,true,,272274,141,42,42,https://www.trendyol.com/butik/liste/11/kozmetik,3881,0,477
1729936897191,8114,HTTP Request,200,OK,Thread Group 1-47,text,true,,273495,282,42,42,https://www.trendyol.com/butik/liste/11/kozmetik,161,0,59
1729936897191,161,HTTP Request-0,301,Moved Permanently,Thread Group 1-47,text,true,,1211,141,42,42,http://www.trendyol.com/butik/liste/11/kozmetik,161,0,59
1729936897353,7952,HTTP Request-1,200,OK,Thread Group 1-47,text,true,,272284,141,42,42,https://www.trendyol.com/butik/liste/11/kozmetik,812,0,555
1729936896919,8419,HTTP Request,200,OK,Thread Group 1-20,text,true,,273487,282,40,40,https://www.trendyol.com/butik/liste/11/kozmetik,147,0,67
1729936896919,147,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,1211,141,40,40,http://www.trendyol.com/butik/liste/11/kozmetik,147,0,67
1729936897067,8271,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,272276,141,40,40,https://www.trendyol.com/butik/liste/11/kozmetik,2741,0,836
1729936896839,8500,HTTP Request,200,OK,Thread Group 1-12,text,true,,273504,282,40,40,https://www.trendyol.com/butik/liste/11/kozmetik,206,0,83
1729936896839,206,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,1211,141,40,40,http://www.trendyol.com/butik/liste/11/kozmetik,206,0,83
1729936897045,8294,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,272293,141,40,40,https://www.trendyol.com/butik/liste/11/kozmetik,1600,0,887
1729936896907,8500,HTTP Request,200,OK,Thread Group 1-19,text,true,,273489,282,38,38,https://www.trendyol.com/butik/liste/11/kozmetik,180,0,79
1729936896907,180,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,1211,141,38,38,http://www.trendyol.com/butik/liste/11/kozmetik,180,0,79
1729936897088,8319,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,272278,141,38,38,https://www.trendyol.com/butik/liste/11/kozmetik,5731,0,4581
1729936897450,7960,HTTP Request,200,OK,Thread Group 1-73,text,true,,273497,282,37,37,https://www.trendyol.com/butik/liste/11/kozmetik,247,0,119
1729936897450,247,HTTP Request-0,301,Moved Permanently,Thread Group 1-73,text,true,,1211,141,37,37,http://www.trendyol.com/butik/liste/11/kozmetik,247,0,119
